Query Sequence ID,Subject sequence ID
TCONS_00081052,sp|P51965|UB2E1_HUMAN
TCONS_00081053,sp|P51965|UB2E1_HUMAN
TCONS_00081054,sp|P51965|UB2E1_HUMAN
TCONS_00081055,sp|P51965|UB2E1_HUMAN
TCONS_00081056,sp|P51965|UB2E1_HUMAN
TCONS_00081057,sp|P51965|UB2E1_HUMAN
TCONS_00081060,sp|P51965|UB2E1_HUMAN
TCONS_00081072,sp|Q9NYS0|KBRS1_HUMAN
TCONS_00081074,sp|Q9NYS0|KBRS1_HUMAN
TCONS_00081061,sp|P61313|RL15_HUMAN
TCONS_00081062,sp|Q14995|NR1D2_HUMAN
TCONS_00081063,sp|Q14995|NR1D2_HUMAN
TCONS_00081064,sp|Q14995|NR1D2_HUMAN
TCONS_00081065,sp|Q14995|NR1D2_HUMAN
TCONS_00081067,sp|P10828|THB_HUMAN
TCONS_00081076,sp|P10828|THB_HUMAN
TCONS_00081077,sp|P10828|THB_HUMAN
TCONS_00081080,sp|P10828|THB_HUMAN
TCONS_00081083,sp|P10828|THB_HUMAN
TCONS_00081084,sp|P10828|THB_HUMAN
TCONS_00081090,sp|Q06323|PSME1_HUMAN
TCONS_00081091,sp|Q06323|PSME1_HUMAN
TCONS_00081092,sp|Q06323|PSME1_HUMAN
TCONS_00081107,sp|A5D6W6|FITM1_HUMAN
TCONS_00081109,sp|Q8TEB1|DCA11_HUMAN
TCONS_00081110,sp|Q8TEB1|DCA11_HUMAN
TCONS_00081111,sp|Q9BU02|THTPA_HUMAN
TCONS_00081112,sp|Q9BU02|THTPA_HUMAN
TCONS_00081113,sp|Q9BU02|THTPA_HUMAN
TCONS_00081094,sp|Q9C0A1|ZFHX2_HUMAN
TCONS_00081096,sp|Q86U42|PABP2_HUMAN
TCONS_00081097,sp|Q86U42|PABP2_HUMAN
TCONS_00081099,sp|Q86U42|PABP2_HUMAN
TCONS_00081101,sp|Q86U42|PABP2_HUMAN
TCONS_00081103,sp|Q86U42|PABP2_HUMAN
TCONS_00081104,sp|Q86U42|PABP2_HUMAN
TCONS_00081114,sp|Q8NEJ9|NGDN_HUMAN
TCONS_00081106,sp|Q15744|CEBPE_HUMAN
TCONS_00081118,sp|Q96RK0|CIC_HUMAN
TCONS_00081120,sp|Q96RK0|CIC_HUMAN
TCONS_00081123,sp|Q6ZN55|ZN574_HUMAN
TCONS_00081124,sp|Q6ZN55|ZN574_HUMAN
TCONS_00081125,sp|P47211|GALR1_HUMAN
TCONS_00081122,sp|P49840|GSK3A_HUMAN
TCONS_00081134,sp|Q15404|RSU1_HUMAN
TCONS_00081135,sp|Q15404|RSU1_HUMAN
TCONS_00081127,sp|O14717|TRDMT_HUMAN
TCONS_00081129,sp|O14717|TRDMT_HUMAN
TCONS_00081131,sp|P53701|CCHL_HUMAN
TCONS_00081137,sp|O00591|GBRP_HUMAN
TCONS_00081153,sp|P16473|TSHR_HUMAN
TCONS_00081139,sp|Q6ZU80|CE128_HUMAN
TCONS_00081140,sp|Q6ZU80|CE128_HUMAN
TCONS_00081142,sp|Q6ZU80|CE128_HUMAN
TCONS_00081143,sp|Q6ZU80|CE128_HUMAN
TCONS_00081144,sp|Q6ZU80|CE128_HUMAN
TCONS_00081145,sp|Q6ZU80|CE128_HUMAN
TCONS_00081146,sp|Q6ZU80|CE128_HUMAN
TCONS_00081147,sp|Q6ZU80|CE128_HUMAN
TCONS_00081148,sp|Q6ZU80|CE128_HUMAN
TCONS_00081149,sp|Q6ZU80|CE128_HUMAN
TCONS_00081150,sp|Q6ZU80|CE128_HUMAN
TCONS_00081152,sp|Q6ZU80|CE128_HUMAN
TCONS_00081154,sp|Q9HDB5|NRX3B_HUMAN
TCONS_00081155,sp|Q9HBW1|LRRC4_HUMAN
TCONS_00081158,sp|P14210|HGF_HUMAN
TCONS_00081160,sp|P54289|CA2D1_HUMAN
TCONS_00081161,sp|P54289|CA2D1_HUMAN
TCONS_00081162,sp|P54289|CA2D1_HUMAN
TCONS_00081170,sp|Q9NR80|ARHG4_HUMAN
TCONS_00081171,sp|Q9NR80|ARHG4_HUMAN
TCONS_00081172,sp|Q9NR80|ARHG4_HUMAN
TCONS_00081173,sp|Q9NR80|ARHG4_HUMAN
TCONS_00081178,sp|Q9NR80|ARHG4_HUMAN
TCONS_00081205,sp|P40763|STAT3_HUMAN
TCONS_00081207,sp|P40763|STAT3_HUMAN
TCONS_00081208,sp|Q6NZI2|PTRF_HUMAN
TCONS_00081182,sp|Q93050|VPP1_HUMAN
TCONS_00081185,sp|Q93050|VPP1_HUMAN
TCONS_00081186,sp|Q93050|VPP1_HUMAN
TCONS_00081187,sp|Q93050|VPP1_HUMAN
TCONS_00081192,sp|Q93050|VPP1_HUMAN
TCONS_00081194,sp|Q93050|VPP1_HUMAN
TCONS_00081195,sp|Q93050|VPP1_HUMAN
TCONS_00081196,sp|Q93050|VPP1_HUMAN
TCONS_00081197,sp|Q93050|VPP1_HUMAN
TCONS_00081198,sp|Q93050|VPP1_HUMAN
TCONS_00081199,sp|Q93050|VPP1_HUMAN
TCONS_00081209,sp|Q9UEE5|ST17A_HUMAN
TCONS_00081210,sp|Q9UEE5|ST17A_HUMAN
TCONS_00081211,sp|Q9UEE5|ST17A_HUMAN
TCONS_00081200,sp|P14061|DHB1_HUMAN
TCONS_00081201,sp|Q9H8M1|CQ10B_HUMAN
TCONS_00081202,sp|Q96MF6|CQ10A_HUMAN
TCONS_00081203,sp|Q9H8M1|CQ10B_HUMAN
TCONS_00081204,sp|Q7Z5L3|C1QL2_HUMAN
TCONS_00081219,sp|P28289|TMOD1_HUMAN
TCONS_00081220,sp|P28289|TMOD1_HUMAN
TCONS_00081222,sp|Q8NHU6|TDRD7_HUMAN
TCONS_00081223,sp|Q9P1Z9|CC180_HUMAN
TCONS_00081224,sp|Q9P1Z9|CC180_HUMAN
TCONS_00081226,sp|P20155|ISK2_HUMAN
TCONS_00081214,sp|P00995|ISK1_HUMAN
TCONS_00081215,sp|P00995|ISK1_HUMAN
TCONS_00081216,sp|P00995|ISK1_HUMAN
TCONS_00081217,sp|O95477|ABCA1_HUMAN
TCONS_00081228,sp|O95477|ABCA1_HUMAN
TCONS_00081229,sp|O95477|ABCA1_HUMAN
TCONS_00081230,sp|O95477|ABCA1_HUMAN
TCONS_00081231,sp|O95477|ABCA1_HUMAN
TCONS_00081232,sp|O95477|ABCA1_HUMAN
TCONS_00081233,sp|O95477|ABCA1_HUMAN
TCONS_00081234,sp|O95477|ABCA1_HUMAN
TCONS_00081235,sp|O95477|ABCA1_HUMAN
TCONS_00081243,sp|Q9H0J4|QRIC2_HUMAN
TCONS_00081261,sp|O00370|LORF2_HUMAN
TCONS_00081244,sp|Q6ZW31|SYDE1_HUMAN
TCONS_00081245,sp|Q5VT97|SYDE2_HUMAN
TCONS_00081246,sp|Q9UQK1|PPR3C_HUMAN
TCONS_00081255,sp|Q9H0H5|RGAP1_HUMAN
TCONS_00081258,sp|Q16555|DPYL2_HUMAN
TCONS_00081263,sp|Q13634|CAD18_HUMAN
TCONS_00081266,sp|Q9BSY9|DESI2_HUMAN
TCONS_00081271,sp|P08684|CP3A4_HUMAN
TCONS_00081273,sp|P08684|CP3A4_HUMAN
TCONS_00081274,sp|P08684|CP3A4_HUMAN
TCONS_00081269,sp|O95259|KCNH1_HUMAN
TCONS_00081275,sp|P62847|RS24_HUMAN
TCONS_00081277,sp|Q5VTY9|HHAT_HUMAN
TCONS_00081279,sp|Q5VTY9|HHAT_HUMAN
TCONS_00081280,sp|Q5VTY9|HHAT_HUMAN
TCONS_00081283,sp|Q5VTY9|HHAT_HUMAN
TCONS_00081284,sp|Q5VTY9|HHAT_HUMAN
TCONS_00081285,sp|Q5VTY9|HHAT_HUMAN
TCONS_00081286,sp|Q5VTY9|HHAT_HUMAN
TCONS_00081287,sp|Q9NP98|MYOZ1_HUMAN
TCONS_00081289,sp|Q9H987|SYP2L_HUMAN
TCONS_00081291,sp|P18065|IBP2_HUMAN
TCONS_00081292,sp|P48751|B3A3_HUMAN
TCONS_00081296,sp|P48751|B3A3_HUMAN
TCONS_00081298,sp|P48751|B3A3_HUMAN
TCONS_00081300,sp|P05997|CO5A2_HUMAN
TCONS_00081307,sp|P08648|ITA5_HUMAN
TCONS_00081310,sp|O95398|RPGF3_HUMAN
TCONS_00081312,sp|O95398|RPGF3_HUMAN
TCONS_00081322,sp|O95935|TBX18_HUMAN
TCONS_00081319,sp|P57058|HUNK_HUMAN
TCONS_00081325,sp|Q9C0D9|EPT1_HUMAN
TCONS_00081320,sp|P0C6T2|OST4_HUMAN
TCONS_00081329,sp|Q8NDL9|CBPC5_HUMAN
TCONS_00081330,sp|Q8NDL9|CBPC5_HUMAN
TCONS_00081336,sp|Q9UKM7|MA1B1_HUMAN
TCONS_00081334,sp|Q9P202|WHRN_HUMAN
TCONS_00081335,sp|Q9P202|WHRN_HUMAN
TCONS_00081342,sp|Q9HAU0|PKHA5_HUMAN
TCONS_00081343,sp|Q9HAU0|PKHA5_HUMAN
TCONS_00081344,sp|Q9HAU0|PKHA5_HUMAN
TCONS_00081362,sp|Q9BXW7|CECR5_HUMAN
TCONS_00081365,sp|P62633|CNBP_HUMAN
TCONS_00081352,sp|P04049|RAF1_HUMAN
TCONS_00081353,sp|P04049|RAF1_HUMAN
TCONS_00081354,sp|P04049|RAF1_HUMAN
TCONS_00081356,sp|P04049|RAF1_HUMAN
TCONS_00081357,sp|P04049|RAF1_HUMAN
TCONS_00081366,sp|Q92777|SYN2_HUMAN
TCONS_00081360,sp|Q14135|VGLL4_HUMAN
TCONS_00081361,sp|Q14135|VGLL4_HUMAN
TCONS_00081368,sp|P30531|SC6A1_HUMAN
TCONS_00081369,sp|O43526|KCNQ2_HUMAN
TCONS_00081370,sp|Q8TCU6|PREX1_HUMAN
TCONS_00081371,sp|Q8TCU6|PREX1_HUMAN
TCONS_00081382,sp|Q9NVM4|ANM7_HUMAN
TCONS_00081387,sp|O60645|EXOC3_HUMAN
TCONS_00081388,sp|O60645|EXOC3_HUMAN
TCONS_00081389,sp|O60645|EXOC3_HUMAN
TCONS_00081391,sp|O60645|EXOC3_HUMAN
TCONS_00081392,sp|O60645|EXOC3_HUMAN
TCONS_00081397,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081398,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081401,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081405,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081408,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081418,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081421,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081422,sp|Q9NQW6|ANLN_HUMAN
TCONS_00081376,sp|Q16627|CCL14_HUMAN
TCONS_00081378,sp|P55774|CCL18_HUMAN
TCONS_00081379,sp|Q16627|CCL14_HUMAN
TCONS_00081437,sp|Q16181|SEPT7_HUMAN
TCONS_00081446,sp|P16619|CL3L1_HUMAN
TCONS_00081447,sp|Q99616|CCL13_HUMAN
TCONS_00081449,sp|Q9NY59|NSMA2_HUMAN
TCONS_00081450,sp|Q14814|MEF2D_HUMAN
TCONS_00081452,sp|Q9UHP6|RSP14_HUMAN
TCONS_00081460,sp|P48681|NEST_HUMAN
TCONS_00081453,sp|Q6ZS10|CL17A_HUMAN
TCONS_00081454,sp|Q6ZS10|CL17A_HUMAN
TCONS_00081455,sp|Q6ZS10|CL17A_HUMAN
TCONS_00081456,sp|Q6ZS10|CL17A_HUMAN
TCONS_00081457,sp|Q6UXB4|CLC4G_HUMAN
TCONS_00081463,sp|A6NNB3|IFM5_HUMAN
TCONS_00081464,sp|Q01629|IFM2_HUMAN
TCONS_00081465,sp|Q01629|IFM2_HUMAN
TCONS_00081468,sp|A6NNB3|IFM5_HUMAN
TCONS_00081469,sp|A6NNB3|IFM5_HUMAN
TCONS_00081470,sp|P04040|CATA_HUMAN
TCONS_00081471,sp|P04040|CATA_HUMAN
TCONS_00081472,sp|Q8IV01|SYT12_HUMAN
TCONS_00081473,sp|Q9H792|PEAK1_HUMAN
TCONS_00081480,sp|Q8N4Q0|ZADH2_HUMAN
TCONS_00081487,sp|P08100|OPSD_HUMAN
TCONS_00081488,sp|Q96QZ7|MAGI1_HUMAN
TCONS_00081489,sp|P39880|CUX1_HUMAN
TCONS_00081509,sp|O14921|RGS13_HUMAN
TCONS_00081510,sp|Q5SQH8|CF136_HUMAN
TCONS_00081511,sp|Q5SQH8|CF136_HUMAN
TCONS_00081491,sp|Q8NE71|ABCF1_HUMAN
TCONS_00081492,sp|Q8NE71|ABCF1_HUMAN
TCONS_00081497,sp|Q8NE71|ABCF1_HUMAN
TCONS_00081499,sp|Q8NE71|ABCF1_HUMAN
TCONS_00081515,sp|Q9Y676|RT18B_HUMAN
TCONS_00081516,sp|Q9Y676|RT18B_HUMAN
TCONS_00081501,sp|Q96QC0|PP1RA_HUMAN
TCONS_00081502,sp|Q96QC0|PP1RA_HUMAN
TCONS_00081503,sp|Q96QC0|PP1RA_HUMAN
TCONS_00081504,sp|Q96QC0|PP1RA_HUMAN
TCONS_00081505,sp|Q96QC0|PP1RA_HUMAN
TCONS_00081506,sp|Q96QC0|PP1RA_HUMAN
TCONS_00081518,sp|Q5BJF2|TMM97_HUMAN
TCONS_00081519,sp|Q8IYT8|ULK2_HUMAN
TCONS_00081530,sp|Q8NE62|CHDH_HUMAN
TCONS_00081523,sp|Q9NRM6|I17RB_HUMAN
TCONS_00081524,sp|Q9NRM6|I17RB_HUMAN
TCONS_00081525,sp|Q9NRM6|I17RB_HUMAN
TCONS_00081526,sp|Q9NRM6|I17RB_HUMAN
TCONS_00081527,sp|Q9H981|ARP8_HUMAN
TCONS_00081529,sp|Q9H981|ARP8_HUMAN
TCONS_00081532,sp|Q9Y6D0|SELK_HUMAN
TCONS_00081535,sp|O95361|TRI16_HUMAN
TCONS_00081536,sp|Q6V0I7|FAT4_HUMAN
TCONS_00081556,sp|P08670|VIME_HUMAN
TCONS_00081558,sp|Q99759|M3K3_HUMAN
TCONS_00081559,sp|Q99759|M3K3_HUMAN
TCONS_00081562,sp|Q9BT23|LIMD2_HUMAN
TCONS_00081564,sp|Q86XP3|DDX42_HUMAN
TCONS_00081565,sp|Q86XP3|DDX42_HUMAN
TCONS_00081566,sp|Q86XP3|DDX42_HUMAN
TCONS_00081567,sp|Q86XP3|DDX42_HUMAN
TCONS_00081541,sp|Q7RTN6|STRAA_HUMAN
TCONS_00081542,sp|Q7RTN6|STRAA_HUMAN
TCONS_00081568,sp|O15541|R113A_HUMAN
TCONS_00081547,sp|Q59EK9|RUN3A_HUMAN
TCONS_00081551,sp|Q9C073|F117A_HUMAN
TCONS_00081571,sp|P01266|THYG_HUMAN
TCONS_00081572,sp|P01266|THYG_HUMAN
TCONS_00081573,sp|P01266|THYG_HUMAN
TCONS_00081574,sp|P01266|THYG_HUMAN
TCONS_00081578,sp|Q8NDA2|HMCN2_HUMAN
TCONS_00081581,sp|Q92854|SEM4D_HUMAN
TCONS_00081582,sp|Q9NPR2|SEM4B_HUMAN
TCONS_00081583,sp|Q9NPR2|SEM4B_HUMAN
TCONS_00081584,sp|Q9NPR2|SEM4B_HUMAN
TCONS_00081585,sp|Q9NPR2|SEM4B_HUMAN
TCONS_00081587,sp|O43184|ADA12_HUMAN
TCONS_00081588,sp|O43184|ADA12_HUMAN
TCONS_00081589,sp|O43184|ADA12_HUMAN
TCONS_00081590,sp|O43184|ADA12_HUMAN
TCONS_00081591,sp|O43184|ADA12_HUMAN
TCONS_00081592,sp|O43184|ADA12_HUMAN
TCONS_00081593,sp|Q13444|ADA15_HUMAN
TCONS_00081594,sp|O43184|ADA12_HUMAN
TCONS_00081595,sp|O43184|ADA12_HUMAN
TCONS_00081596,sp|O43184|ADA12_HUMAN
TCONS_00081597,sp|O43184|ADA12_HUMAN
TCONS_00081599,sp|O43184|ADA12_HUMAN
TCONS_00081600,sp|O43184|ADA12_HUMAN
TCONS_00081602,sp|O43184|ADA12_HUMAN
TCONS_00081603,sp|Q5T197|DCST1_HUMAN
TCONS_00081604,sp|Q5T197|DCST1_HUMAN
TCONS_00081576,sp|Q5T1A1|DCST2_HUMAN
TCONS_00081577,sp|Q5T1A1|DCST2_HUMAN
TCONS_00081606,sp|P01768|HV307_HUMAN
TCONS_00081609,sp|P01764|HV303_HUMAN
TCONS_00081611,sp|P01764|HV303_HUMAN
TCONS_00081613,sp|P01771|HV310_HUMAN
TCONS_00081615,sp|P01763|HV302_HUMAN
TCONS_00081617,sp|P01764|HV303_HUMAN
TCONS_00081620,sp|P01764|HV303_HUMAN
TCONS_00081642,sp|P01763|HV302_HUMAN
TCONS_00081623,sp|P06326|HV107_HUMAN
TCONS_00081624,sp|P01770|HV309_HUMAN
TCONS_00081626,sp|P01770|HV309_HUMAN
TCONS_00081628,sp|P01768|HV307_HUMAN
TCONS_00081629,sp|P01764|HV303_HUMAN
TCONS_00081639,sp|Q96RE9|ZN300_HUMAN
TCONS_00081631,sp|P01768|HV307_HUMAN
TCONS_00081632,sp|P01764|HV303_HUMAN
TCONS_00081634,sp|P01764|HV303_HUMAN
TCONS_00081636,sp|P01764|HV303_HUMAN
TCONS_00081646,sp|Q13418|ILK_HUMAN
TCONS_00081644,sp|O43159|RRP8_HUMAN
TCONS_00081649,sp|P15151|PVR_HUMAN
TCONS_00081650,sp|P15151|PVR_HUMAN
TCONS_00081651,sp|Q9NQS3|PVRL3_HUMAN
TCONS_00081655,sp|Q9GZX5|ZN350_HUMAN
TCONS_00081656,sp|Q9GZX5|ZN350_HUMAN
TCONS_00081685,sp|Q8N7A1|KLDC1_HUMAN
TCONS_00081670,sp|P56282|DPOE2_HUMAN
TCONS_00081672,sp|Q9Y2U9|KLDC2_HUMAN
TCONS_00081674,sp|Q9Y2U9|KLDC2_HUMAN
TCONS_00081676,sp|Q9Y2U9|KLDC2_HUMAN
TCONS_00081689,sp|O60524|NEMF_HUMAN
TCONS_00081679,sp|Q9UQ07|MOK_HUMAN
TCONS_00081680,sp|Q9UQ07|MOK_HUMAN
TCONS_00081682,sp|Q9UQ07|MOK_HUMAN
TCONS_00081693,sp|Q8TBZ3|WDR20_HUMAN
TCONS_00081694,sp|Q8TBZ3|WDR20_HUMAN
TCONS_00081695,sp|Q8TBZ3|WDR20_HUMAN
TCONS_00081696,sp|Q8TBZ3|WDR20_HUMAN
TCONS_00081697,sp|Q8TBZ3|WDR20_HUMAN
TCONS_00081699,sp|Q14204|DYHC1_HUMAN
TCONS_00081700,sp|Q14204|DYHC1_HUMAN
TCONS_00081701,sp|Q14204|DYHC1_HUMAN
TCONS_00081709,sp|P08235|MCR_HUMAN
TCONS_00081711,sp|O00370|LORF2_HUMAN
TCONS_00081718,sp|P63132|PO113_HUMAN
TCONS_00081719,sp|A6NKG5|RTL1_HUMAN
TCONS_00081720,sp|Q9P2P1|NYNRI_HUMAN
TCONS_00081730,sp|Q9H7P6|MB12B_HUMAN
TCONS_00081731,sp|Q9H7P6|MB12B_HUMAN
TCONS_00081728,sp|Q9BPZ7|SIN1_HUMAN
TCONS_00081732,sp|Q9BPZ7|SIN1_HUMAN
TCONS_00081734,sp|C9J069|CI172_HUMAN
TCONS_00081741,sp|Q15413|RYR3_HUMAN
TCONS_00081743,sp|Q99504|EYA3_HUMAN
TCONS_00081746,sp|Q9H6D3|XKR8_HUMAN
TCONS_00081747,sp|Q9H6D3|XKR8_HUMAN
TCONS_00081748,sp|Q8WVF1|OSCP1_HUMAN
TCONS_00081749,sp|Q969L4|LSM10_HUMAN
TCONS_00081751,sp|Q969L4|LSM10_HUMAN
TCONS_00081753,sp|Q9NVM1|EVA1B_HUMAN
TCONS_00081755,sp|Q9NVM1|EVA1B_HUMAN
TCONS_00081758,sp|Q9Y2W1|TR150_HUMAN
TCONS_00081759,sp|Q9Y2W1|TR150_HUMAN
TCONS_00081760,sp|Q9Y2W1|TR150_HUMAN
TCONS_00081761,sp|Q9Y2W1|TR150_HUMAN
TCONS_00081762,sp|Q9Y2W1|TR150_HUMAN
TCONS_00081763,sp|Q9Y2W1|TR150_HUMAN
TCONS_00081772,sp|O60762|DPM1_HUMAN
TCONS_00081774,sp|Q9P218|COKA1_HUMAN
TCONS_00081779,sp|Q9NQQ7|S35C2_HUMAN
TCONS_00081780,sp|Q9NQQ7|S35C2_HUMAN
TCONS_00081766,sp|Q15543|TAF13_HUMAN
TCONS_00081781,sp|P02585|TNNC2_HUMAN
TCONS_00081783,sp|P02585|TNNC2_HUMAN
TCONS_00081769,sp|P48736|PK3CG_HUMAN
TCONS_00081770,sp|P48736|PK3CG_HUMAN
TCONS_00081788,sp|Q8WZ42|TITIN_HUMAN
TCONS_00081785,sp|Q96RD9|FCRL5_HUMAN
TCONS_00081789,sp|Q8NFB2|T185A_HUMAN
TCONS_00081790,sp|Q9H7F4|T185B_HUMAN
TCONS_00081792,sp|Q9BZZ2|SN_HUMAN
TCONS_00081793,sp|Q9UIR0|BTNL2_HUMAN
TCONS_00081794,sp|Q9UIR0|BTNL2_HUMAN
TCONS_00081795,sp|Q9UIR0|BTNL2_HUMAN
TCONS_00081786,sp|P08637|FCG3A_HUMAN
TCONS_00081800,sp|O00478|BT3A3_HUMAN
TCONS_00081801,sp|O00478|BT3A3_HUMAN
TCONS_00081802,sp|O00478|BT3A3_HUMAN
TCONS_00081805,sp|Q13410|BT1A1_HUMAN
TCONS_00081807,sp|Q13410|BT1A1_HUMAN
TCONS_00081813,sp|Q8N3U4|STAG2_HUMAN
TCONS_00081819,sp|P98170|XIAP_HUMAN
TCONS_00081820,sp|P98170|XIAP_HUMAN
TCONS_00081821,sp|P98170|XIAP_HUMAN
TCONS_00081823,sp|O75832|PSD10_HUMAN
TCONS_00081810,sp|Q9NPJ8|NXT2_HUMAN
TCONS_00081824,sp|O60488|ACSL4_HUMAN
TCONS_00081826,sp|O60488|ACSL4_HUMAN
TCONS_00081811,sp|O60516|4EBP3_HUMAN
TCONS_00081812,sp|O60516|4EBP3_HUMAN
TCONS_00081829,sp|Q9UK39|NOCT_HUMAN
TCONS_00081831,sp|Q9UK39|NOCT_HUMAN
TCONS_00081834,sp|Q9UK39|NOCT_HUMAN
TCONS_00081838,sp|Q15723|ELF2_HUMAN
TCONS_00081839,sp|Q15723|ELF2_HUMAN
TCONS_00081841,sp|Q15723|ELF2_HUMAN
TCONS_00081856,sp|Q6YHK3|CD109_HUMAN
TCONS_00081857,sp|Q99715|COCA1_HUMAN
TCONS_00081858,sp|Q99715|COCA1_HUMAN
TCONS_00081859,sp|A8MZA4|GG6L6_HUMAN
TCONS_00081861,sp|Q9NW64|RBM22_HUMAN
TCONS_00081862,sp|Q9NW64|RBM22_HUMAN
TCONS_00081863,sp|Q9NW64|RBM22_HUMAN
TCONS_00081864,sp|Q9NW64|RBM22_HUMAN
TCONS_00081882,sp|Q9NPC6|MYOZ2_HUMAN
TCONS_00081884,sp|Q9NPC6|MYOZ2_HUMAN
TCONS_00081888,sp|P36405|ARL3_HUMAN
TCONS_00081867,sp|O43566|RGS14_HUMAN
TCONS_00081868,sp|O43566|RGS14_HUMAN
TCONS_00081869,sp|O43566|RGS14_HUMAN
TCONS_00081870,sp|O43566|RGS14_HUMAN
TCONS_00081875,sp|O43566|RGS14_HUMAN
TCONS_00081877,sp|O43566|RGS14_HUMAN
TCONS_00081881,sp|Q06495|NPT2A_HUMAN
TCONS_00081893,sp|P51788|CLCN2_HUMAN
TCONS_00081894,sp|P51788|CLCN2_HUMAN
TCONS_00081895,sp|P51788|CLCN2_HUMAN
TCONS_00081897,sp|Q96KA5|CLP1L_HUMAN
TCONS_00081898,sp|P05386|RLA1_HUMAN
TCONS_00081900,sp|Q05397|FAK1_HUMAN
TCONS_00081901,sp|Q05397|FAK1_HUMAN
TCONS_00081904,sp|P20916|MAG_HUMAN
TCONS_00081907,sp|P43005|EAA3_HUMAN
TCONS_00081908,sp|P43005|EAA3_HUMAN
TCONS_00081910,sp|P43005|EAA3_HUMAN
TCONS_00081912,sp|P43005|EAA3_HUMAN
TCONS_00081921,sp|Q9Y2G8|DJC16_HUMAN
TCONS_00081913,sp|P55211|CASP9_HUMAN
TCONS_00081916,sp|P58658|EVA1C_HUMAN
TCONS_00081922,sp|Q8N1G4|LRC47_HUMAN
TCONS_00081923,sp|Q8N1G4|LRC47_HUMAN
TCONS_00081926,sp|Q8N1G4|LRC47_HUMAN
TCONS_00081919,sp|O60308|CE104_HUMAN
TCONS_00081929,sp|Q8NFL0|B3GN7_HUMAN
TCONS_00081951,sp|Q9H987|SYP2L_HUMAN
TCONS_00081952,sp|Q9H987|SYP2L_HUMAN
TCONS_00081953,sp|Q9H987|SYP2L_HUMAN
TCONS_00081931,sp|P53992|SC24C_HUMAN
TCONS_00081932,sp|P53992|SC24C_HUMAN
TCONS_00081954,sp|Q7RTR2|NLRC3_HUMAN
TCONS_00081955,sp|Q7RTR2|NLRC3_HUMAN
TCONS_00081935,sp|Q13555|KCC2G_HUMAN
TCONS_00081936,sp|Q13555|KCC2G_HUMAN
TCONS_00081938,sp|Q13555|KCC2G_HUMAN
TCONS_00081940,sp|Q13555|KCC2G_HUMAN
TCONS_00081941,sp|Q13555|KCC2G_HUMAN
TCONS_00081944,sp|Q13555|KCC2G_HUMAN
TCONS_00081945,sp|Q13555|KCC2G_HUMAN
TCONS_00081948,sp|Q13555|KCC2G_HUMAN
TCONS_00081950,sp|Q13555|KCC2G_HUMAN
TCONS_00081968,sp|P14921|ETS1_HUMAN
TCONS_00081969,sp|P14921|ETS1_HUMAN
TCONS_00081971,sp|P14921|ETS1_HUMAN
TCONS_00081972,sp|P14921|ETS1_HUMAN
TCONS_00081973,sp|P14921|ETS1_HUMAN
TCONS_00081975,sp|P14921|ETS1_HUMAN
TCONS_00081978,sp|P14921|ETS1_HUMAN
TCONS_00081979,sp|P14921|ETS1_HUMAN
TCONS_00081980,sp|P14921|ETS1_HUMAN
TCONS_00081981,sp|P14921|ETS1_HUMAN
TCONS_00081986,sp|P14921|ETS1_HUMAN
TCONS_00081959,sp|Q01543|FLI1_HUMAN
TCONS_00081960,sp|Q01543|FLI1_HUMAN
TCONS_00081993,sp|Q53H82|LACB2_HUMAN
TCONS_00081994,sp|Q53H82|LACB2_HUMAN
TCONS_00081999,sp|Q15596|NCOA2_HUMAN
TCONS_00082005,sp|Q15596|NCOA2_HUMAN
TCONS_00082008,sp|Q15596|NCOA2_HUMAN
TCONS_00082010,sp|Q15596|NCOA2_HUMAN
TCONS_00082013,sp|Q01813|PFKAP_HUMAN
TCONS_00082014,sp|Q01813|PFKAP_HUMAN
TCONS_00082015,sp|Q01813|PFKAP_HUMAN
TCONS_00082016,sp|Q01813|PFKAP_HUMAN
TCONS_00082017,sp|Q01813|PFKAP_HUMAN
TCONS_00082020,sp|Q01813|PFKAP_HUMAN
TCONS_00082021,sp|Q01813|PFKAP_HUMAN
TCONS_00082022,sp|Q01813|PFKAP_HUMAN
TCONS_00082023,sp|Q01813|PFKAP_HUMAN
TCONS_00082030,sp|Q5JRX3|PREP_HUMAN
TCONS_00082032,sp|Q5JRX3|PREP_HUMAN
TCONS_00082033,sp|Q5JRX3|PREP_HUMAN
TCONS_00082035,sp|Q5JRX3|PREP_HUMAN
TCONS_00082043,sp|A0PJX8|TMM82_HUMAN
TCONS_00082044,sp|A0PJX8|TMM82_HUMAN
TCONS_00082045,sp|A0PJX8|TMM82_HUMAN
TCONS_00082053,sp|Q96T58|MINT_HUMAN
TCONS_00082047,sp|Q96T58|MINT_HUMAN
TCONS_00082049,sp|P29317|EPHA2_HUMAN
TCONS_00082051,sp|P29317|EPHA2_HUMAN
TCONS_00082052,sp|P29317|EPHA2_HUMAN
